University,Course,Level,Official URL,URL is course-specific?,Fee status,Figure found (CAD),Note,Gaurav: annual intl fee (CAD),Gaurav: source URL,Gaurav: notes
"uOttawa","Doctorate in Philosophy Biochemistry and Specialization Human and Molecular Genetics","PhD","https://catalogue.uottawa.ca/en/graduate/doctorate-philosophy-biochemistry-specialization-human-molecular-genetics/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"uOttawa","Doctorate in Philosophy Biology","PhD","https://catalogue.uottawa.ca/en/graduate/doctorate-philosophy-biology/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"uOttawa","Doctorate in Philosophy Biology and Specialization Bioinformatics","PhD","https://catalogue.uottawa.ca/en/graduate/doctorate-philosophy-biology-specialization-bioinformatics/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"uOttawa","Doctorate in Philosophy Biology and Specialization Chemical and Environmental Toxicology","PhD","https://catalogue.uottawa.ca/en/graduate/doctorate-philosophy-biology-specialization-chemical-environmental-toxicology/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"uOttawa","Doctorate in Philosophy Biomedical Engineering","PhD","https://catalogue.uottawa.ca/en/graduate/doctorate-philosophy-biomedical-engineering/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"uOttawa","Doctorate in Philosophy Biomedical Engineering and Specialization Bioinformatics","PhD","https://catalogue.uottawa.ca/en/graduate/doctorate-philosophy-biomedical-engineering-specialization-bioinformatics/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"uOttawa","Doctorate in Philosophy Cellular and Molecular Medicine","PhD","https://catalogue.uottawa.ca/en/graduate/doctorate-philosophy-cellular-molecular-medicine/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"uOttawa","Doctorate in Philosophy Cellular and Molecular Medicine and Specialization Bioinformatics","PhD","https://catalogue.uottawa.ca/en/graduate/doctor-philosophy-cellular-moleculat-medicine-specialization-bioinformatics/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"uOttawa","Doctorate in Philosophy Cellular and Molecular Medicine and Specialization Human and Molecular Genetics","PhD","https://catalogue.uottawa.ca/en/graduate/doctorate-philosophy-cellular-molecular-medicine-specialization-human-molecular-genetics/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"uOttawa","Doctorate in Philosophy Chemical Engineering","PhD","https://catalogue.uottawa.ca/en/graduate/doctorate-philosophy-chemical-engineering/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"uOttawa","Doctorate in Philosophy Chemistry","PhD","https://catalogue.uottawa.ca/en/graduate/doctorate-philosophy-chemistry/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"uOttawa","Doctorate in Philosophy Chemistry and Specialization Chemical and Environmental Toxicology","PhD","https://catalogue.uottawa.ca/en/graduate/doctorate-philosophy-chemistry-specialization-chemical-environmental-toxicology/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"uOttawa","Doctorate in Philosophy Chemistry, Concentration in Biomolecular Sciences","PhD","https://catalogue.uottawa.ca/en/graduate/doctorate-philosophy-chemistry-concentration-biomolecular-sciences/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"uOttawa","Doctorate in Philosophy Civil Engineering","PhD","https://catalogue.uottawa.ca/en/graduate/doctorate-philosophy-civil-engineering/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"uOttawa","Doctorate in philosophy Clinical Science and Translational Medicine","PhD","https://catalogue.uottawa.ca/en/graduate/doctorate-philosophy-clinical-science-translational-medicine/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"uOttawa","Doctorate in Philosophy Communication","PhD","https://catalogue.uottawa.ca/en/graduate/doctorate-philosophy-communication/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"uOttawa","Doctorate in Philosophy Computer Science","PhD","https://catalogue.uottawa.ca/en/graduate/doctorate-philosophy-computer-science/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"uOttawa","Doctorate in Philosophy Criminology","PhD","https://catalogue.uottawa.ca/en/graduate/doctorate-philosophy-criminology/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"uOttawa","Doctorate in Philosophy Digital Transformation and Innovation","PhD","https://catalogue.uottawa.ca/en/graduate/doctorate-philosophy-digital-transformation-innovation/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"uOttawa","Doctorate in Philosophy Earth Sciences","PhD","https://catalogue.uottawa.ca/en/graduate/doctorate-philosophy-earth-sciences/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"uOttawa","Doctorate in Philosophy Earth Sciences and Specialization Chemical and Environmental Toxicology","PhD","https://catalogue.uottawa.ca/en/graduate/doctorate-philosophy-earth-sciences-specialization-chemical-environmental-toxicology/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"uOttawa","Doctorate in Philosophy Economics","PhD","https://catalogue.uottawa.ca/en/graduate/doctorate-philosophy-economics/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"uOttawa","Doctorate in Philosophy Education","PhD","https://catalogue.uottawa.ca/en/graduate/doctorate-philosophy-education/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"uOttawa","Doctorate in Philosophy Education (Educational Counselling)","PhD","https://catalogue.uottawa.ca/en/graduate/doctorate-philosophy-education-concentration-educational-counselling/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"uOttawa","Doctorate in Philosophy Education (Health Professions Education)","PhD","https://catalogue.uottawa.ca/en/graduate/doctorate-philosophy-education-concentration-health-professions-education/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"uOttawa","Doctorate in Philosophy Electrical and Computer Engineering","PhD","https://catalogue.uottawa.ca/en/graduate/doctorate-philosophy-electrical-computer-engineering/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"uOttawa","Doctorate in Philosophy English Literature","PhD","https://catalogue.uottawa.ca/en/graduate/doctorate-philosophy-english-literature/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"uOttawa","Doctorate in Philosophy Environmental Engineering","PhD","https://catalogue.uottawa.ca/en/graduate/doctorate-philosophy-environmental-engineering/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"uOttawa","Doctorate in Philosophy History","PhD","https://catalogue.uottawa.ca/en/graduate/doctorate-philosophy-history/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"uOttawa","Doctorate in Philosophy Human Kinetics","PhD","https://catalogue.uottawa.ca/en/graduate/doctorate-philosophy-human-kinetics/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"uOttawa","Doctorate in Philosophy in Feminist and Gender Studies","PhD","https://catalogue.uottawa.ca/en/graduate/doctorate-philosophy-feminist-gender-studies/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"uOttawa","Doctorate in Philosophy in Geography","PhD","https://catalogue.uottawa.ca/en/graduate/doctorate-philosophy-geography/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"uOttawa","Doctorate in Philosophy in Spanish","PhD","https://catalogue.uottawa.ca/en/graduate/doctorate-philosophy-spanish/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"uOttawa","Doctorate in Philosophy Interdisciplinary Research in Music","PhD","https://catalogue.uottawa.ca/en/graduate/doctorate-philosophy-interdisciplinary-research-music/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"uOttawa","Doctorate in Philosophy International Development","PhD","https://catalogue.uottawa.ca/en/graduate/doctorate-philosophy-international-development/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"uOttawa","Doctorate in Philosophy Law","PhD","https://catalogue.uottawa.ca/en/graduate/doctorate-philosophy-law/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"uOttawa","Doctorate in Philosophy Linguistics","PhD","https://catalogue.uottawa.ca/en/graduate/doctorate-philosophy-linguistics/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"uOttawa","Doctorate in Philosophy Management","PhD","https://catalogue.uottawa.ca/en/graduate/doctorate-philosophy-management/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"uOttawa","Doctorate in Philosophy Mathematics and Statistics","PhD","https://catalogue.uottawa.ca/en/graduate/doctorate-philosophy-mathematics-statistics/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"uOttawa","Doctorate in Philosophy Mathematics and Statistics and Specialization Bioinformatics","PhD","https://catalogue.uottawa.ca/en/graduate/doctorate-philosophy-mathematics-statistics-specialization-bioinformatics/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"uOttawa","Doctorate in Philosophy Mechanical Engineering","PhD","https://catalogue.uottawa.ca/en/graduate/doctorate-philosophy-mechanical-engineering/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"uOttawa","Doctorate in Philosophy Microbiology and Immunology","PhD","https://catalogue.uottawa.ca/en/graduate/doctorate-philosophy-microbiology-immunology/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"uOttawa","Doctorate in Philosophy Microbiology and Immunology and Specialization Bioinformatics","PhD","https://catalogue.uottawa.ca/en/graduate/doctor-philosophy-microbiology-immunology-specialization-bioinformatics/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
